mouse_life_stage,E12.5
analysis_id,t5135v0r26pl0pk
mouse_strain,C57BL
parameter_id,M-G-P_014_001_001
parameter_name,Eye
pvalue,1.427455
gene_accession_id,MGI:95835
gene_symbol,Hspa5
