mouse_life_stage,E12.5
parameter_id,MGP_IMM_028_001
analysis_id,r5566crxg1023lp
parameter_name,KLRG1+ CD4- NKT cells - % of CD4- NKT cells
gene_accession_id,MGI:95457
pvalue,0.4344089
gene_symbol,Mecom
mouse_strain,C57BL
