parameter_id,IMPC_HEM_006_001
pvalue,0.9841363
parameter_name,Mean corpuscular hemoglobin
gene_accession_id,MGI:1933159
mouse_strain,C57BL
gene_symbol,Rnf114
analysis_id,u47a042ryze93k1
mouse_life_stage,Early adult
