parameter_id,JAX_OFD_007_001
pvalue,0.2279818
analysis_id,1073k1b899hp7x2
parameter_name,Whole arena resting time
gene_accession_id,MGI:1916363
gene_symbol,Alkbh3
mouse_life_stage,Early adult
mouse_strain,C57BL
