parameter_id,IMPC_CSD_078_001
mouse_strain,C57BL
parameter_name,Vocalization
gene_accession_id,MGI:1914561
mouse_life_stage,E18.5
gene_symbol,Nanp
pvalue,0.1518413
analysis_id,3873gzwraj1fd5w
