parameter_id,IMPC_DXA_003_001
parameter_name,Lean mass
gene_accession_id,MGI:1916222
gene_symbol,Tatdn3
mouse_strain,C57BL
pvalue,0.8762557
mouse_life_stage,Early adult
analysis_id,s7q3v06e00u36g3
