parameter_id,M-G-P_007_001_011
mouse_strain,C57BL
gene_accession_id,MGI:96757
mouse_life_stage,Early adult
analysis_id,run6229j678ahq1
gene_symbol,Lcn2
pvalue,0.3096126
parameter_name,center - resting time
