mouse_life_stage,Early adult
parameter_id,MGP_IMM_072_001
gene_accession_id,MGI:104848
pvalue,0.2200746
mouse_strain,129SV
gene_symbol,Inpp1
analysis_id,54swpbmav62b2y6
parameter_name,CD4+ T helper cells - % of CD45+
