gene_symbol,Ahcy
pvalue,0.9924934
mouse_life_stage,E12.5
parameter_id,JAX_OFD_012_001
parameter_name,Periphery permanence time
gene_accession_id,MGI:87968
analysis_id,p8tnq7i8z0s8873
mouse_strain,C57BL
