pvalue,0.6849007
gene_accession_id,MGI:1916043
parameter_name,Total cholesterol
mouse_strain,C57BL
analysis_id,t4wv39333685j84
mouse_life_stage,Early adult
parameter_id,HMGULA_CBC_015_001
gene_symbol,Rab3gap2
