mouse_life_stage,Early adult
parameter_name,Calcium
parameter_id,IMPC_CBC_009_001
analysis_id,tnhd5h91f84d4p7
gene_symbol,Amigo1
gene_accession_id,MGI:2653612
pvalue,0.2251082
mouse_strain,C57BL
