parameter_id,IMPC_EYE_009_001
gene_accession_id,MGI:104848
parameter_name,Corneal vascularization
analysis_id,nstdx3e6qwq20r5
gene_symbol,Inpp1
mouse_life_stage,Early adult
pvalue,0.1697773
mouse_strain,129SV
