parameter_id,MGP_MLN_093_001
analysis_id,v92x92y327g5c85
gene_symbol,Mecom
mouse_strain,C57BL
gene_accession_id,MGI:95457
mouse_life_stage,E15.5
pvalue,1.343332
parameter_name,KLRG1+ NK cells - % of CD45+
