gene_symbol,Ubxn11
mouse_life_stage,Early adult
analysis_id,7iuoz5d0o67g3de
parameter_id,IMPC_ABR_012_001
pvalue,0.7012756
parameter_name,30kHz-evoked ABR Threshold
mouse_strain,C57BL
gene_accession_id,MGI:1914836
