pvalue,0.382486
parameter_name,Coat - hair distribution - head
gene_symbol,Ppm1j
analysis_id,t133a98oi95pj9c
parameter_id,IMPC_CSD_012_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1919137
mouse_strain,C57BL
