parameter_id,MGP_MLN_071_001
gene_accession_id,MGI:1913396
pvalue,0.8739095
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Resting Treg cells - % of CD45+
analysis_id,xh2gi5z3t8453yo
gene_symbol,Maco1
