parameter_id,IMPC_XRY_033_001
analysis_id,x2fx58zd7fnxu31
gene_symbol,Gja10
parameter_name,Tibia length
mouse_strain,C57BL
gene_accession_id,MGI:1339969
mouse_life_stage,Early adult
pvalue,0.4839352
