gene_symbol,Frmpd1
mouse_strain,C57BL
Gene_accession_id,MGI:2446274
Parameter_id,IMPC_CSD_033_001
Parameter_name,Gait
Pvalue,0.4499845
mouse_life_stage,Early adult
analysis_id,lz1821926rv76j4
