parameter_id,ESLIM_001_001_117
mouse_strain,C57BL
parameter_name,eye size
gene_symbol,Lpgat1
analysis_id,959a5hlp98juy43
gene_accession_id,MGI:2446186
mouse_life_stage,Early adult
pvalue,0.05162132
