mouse_strain,C57BL
gene_accession_id,MGI:1921262
parameter_id,MGP_MLN_033_001
analysis_id,m3chgeog4i46905
parameter_name,Resting NK cells - % of NK cells
pvalue,0.5829196
gene_symbol,Rap2b
mouse_life_stage,Early adult
