parameter_id,IMPC_EYE_026_001
gene_accession_id,MGI:1913483
gene_symbol,Dmap1
mouse_strain,C57BL
parameter_name,Retinal Blood Vessels Pattern
analysis_id,m6s14x139z1kbl4
pvalue,0.6245255
mouse_life_stage,Early adult
