mouse_strain,C57BL
gene_accession_id,MGI:1345282
parameter_id,M-G-P_005_001_001
pvalue,0.458166
mouse_life_stage,Middle aged adult
parameter_name,Weight
analysis_id,z54j4u0b6380gif
gene_symbol,Slc30a4
