parameter_id,M-G-P_005_001_004
pvalue,0.7577629
gene_symbol,Slx4ip
mouse_strain,C57BL
gene_accession_id,MGI:1921493
analysis_id,u9zv0v40283c60c
parameter_name,Bone Mineral Density (excluding skull)
mouse_life_stage,Early adult
