parameter_id,IMPC_CBC_058_001
pvalue,0.955706
gene_symbol,Ap5s1
parameter_name,Cholesterol ratio
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1916846
analysis_id,oy2619g68eh12xe
