parameter_id,IMPC_IMM_025_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1915848
analysis_id,yn58gcx81y70e26
gene_symbol,Dnajc8
mouse_strain,C57BL
parameter_name,DN CD25- NKT cells
pvalue,0.6517977
