parameter_id,IMPC_EYE_013_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Usp37
analysis_id,jk2486c3yo7egj6
gene_accession_id,MGI:2442483
parameter_name,Pupil Dilation
pvalue,0.2810199
