mouse_strain,C57BL
analysis_id,8a9iz89ke6588r9
gene_accession_id,MGI:1914437
gene_symbol,Zmynd19
parameter_name,Eye
mouse_life_stage,Early adult
parameter_id,M-G-P_014_001_001
pvalue,0.5166364
