mouse_life_stage,E9.5
parameter_id,MGP_IMM_070_001
gene_symbol,Hspa5
analysis_id,r0zcyb56p892e65
gene_accession_id,MGI:95835
mouse_strain,C57BL
pvalue,0.1116427
parameter_name,Total ab T cells - % of CD45+
