parameter_id,MGP_PBI_018_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1931749
parameter_name,Ly6Clow monocyte percentage
analysis_id,773u1t1qu6591cy
gene_symbol,Pum1
pvalue,0.6906126
