parameter_id,MGP_MLN_010_001
gene_symbol,Cd52
parameter_name,Resting Treg cells - % of Treg
pvalue,0.9647584
mouse_strain,C57BL
analysis_id,t3g3k4c0aiq9e1o
gene_accession_id,MGI:1346088
mouse_life_stage,Early adult
