mouse_strain,C57BL
gene_accession_id,MGI:109128
parameter_id,IMPC_EYE_008_001
mouse_life_stage,Late adult
pvalue,0.7633788
gene_symbol,Hnf4a
parameter_name,Corneal opacity
analysis_id,284y0m60e411r7q
