parameter_id,IMPC_HEM_003_001
gene_symbol,Hpca
pvalue,0.8068552
parameter_name,Hemoglobin
mouse_life_stage,Middle aged adult
mouse_strain,C57BL
gene_accession_id,MGI:1336200
analysis_id,dj63079813j78d4
