mouse_life_stage,E12.5
gene_symbol,Hspa5
parameter_name,Urea (Blood Urea Nitrogen - BUN)
analysis_id,739cwy7h14k4412
parameter_id,IMPC_CBC_004_001
pvalue,0.3980688
mouse_strain,C57BL
gene_accession_id,MGI:95835
