parameter_id,IMPC_GEL_017_002
mouse_life_stage,Early adult
gene_symbol,Rnf114
gene_accession_id,MGI:1933159
pvalue,0.1413103
mouse_strain,C57BL
parameter_name,Pale yolk sac
analysis_id,lx70ycs896ctlik
