parameter_id,IMPC_XRY_059_001
mouse_life_stage,Early adult
analysis_id,60zm062oej9dpz7
gene_symbol,Tox
pvalue,0.2101318
parameter_name,Shape of ribcage
mouse_strain,C57BL
gene_accession_id,MGI:2181659
