parameter_id,IMPC_EYE_016_001
analysis_id,xp9mlfm8j2t39v4
mouse_life_stage,Early adult
gene_symbol,Cdin1
gene_accession_id,MGI:3026886
parameter_name,Lens
mouse_strain,C58BL
pvalue,0.5565001
