gene_symbol,Slc45a3
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.08652255
parameter_id,IMPC_ECH_008_001
analysis_id,nho14000fj8552y
gene_accession_id,MGI:1922082
parameter_name,LVIDd
