mouse_life_stage,Late adult
parameter_id,IMPC_XRY_059_001
gene_symbol,Secisbp2l
pvalue,0.876992
mouse_strain,C57BL
parameter_name,Shape of ribcage
analysis_id,9ar8bnrr99eft2y
gene_accession_id,MGI:1917604
