gene_symbol,Frmpd1
mouse_life_stage,Early adult
analysis_id,613ry786he8b7uz
pvalue,0.5572822
mouse_strain,C57BL
parameter_name,PP4 + pulse startle magnitude
parameter_id,ESLIM_011_001_010
gene_accession_id,MGI:2446274
