parameter_id,MGP_IMM_112_001
mouse_life_stage,Early adult
parameter_name,Follicular B cells - % of CD45+
gene_symbol,Mecom
pvalue,0.897707
analysis_id,935p4v27qe824a8
gene_accession_id,MGI:95457
mouse_strain,C3H
