parameter_id,IMPC_CBC_018_001
gene_symbol,Alkbh3
mouse_life_stage,Early adult
pvalue,0.750639
mouse_strain,C57BL
gene_accession_id,MGI:1916363
analysis_id,0x9v01mw988hl91
parameter_name,Glucose
