mouse_life_stage,Early adult
parameter_id,UCD_OWT_008_001
analysis_id,d015600l57vxjl1
parameter_name,Liver weight
gene_symbol,Ncaph
pvalue,0.2470195
mouse_strain,C57BL
gene_accession_id,MGI:2444777
