mouse_life_stage,Late adult
analysis_id,zi80iz4up3222e6
gene_accession_id,MGI:2140475
mouse_strain,C57BL
gene_symbol,AU040320
parameter_name,Cornea vascularisation
parameter_id,ESLIM_014_001_008
pvalue,0.5698753
