mouse_life_stage,Late adult
parameter_name,Center average speed
mouse_strain,C57BL
gene_accession_id,MGI:2139447
pvalue,0.9007277
analysis_id,2dt2yy4qlr85120
parameter_id,IMPC_OFD_017_001
gene_symbol,Galnt13
