mouse_life_stage,E12.5
parameter_id,IMPC_EYE_016_001
gene_symbol,Bcs1l
gene_accession_id,MGI:1914071
parameter_name,Lens
mouse_strain,C57BL
analysis_id,33laf670379h1l8
pvalue,0.9026898
