parameter_id,IMPC_CSD_047_001
gene_symbol,Cd52
mouse_strain,C57BL
analysis_id,eri8q40rt2774z9
gene_accession_id,MGI:1346088
mouse_life_stage,Early adult
pvalue,0.64089
parameter_name,Hindlimb digit - size
