parameter_id,IMPC_IMM_065_001
gene_accession_id,MGI:1917604
pvalue,0.3358995
mouse_strain,C57BL
analysis_id,13d9fhhf33p298d
parameter_name,B2B Cells
mouse_life_stage,Middle aged adult
gene_symbol,Secisbp2l
