mouse_life_stage,Early adult
pvalue,0.1439024
gene_symbol,Hrnr
parameter_name,Neutrophils
gene_accession_id,MGI:3046938
parameter_id,IMPC_IMM_050_001
mouse_strain,C57BL
analysis_id,80088353w79488x
