parameter_id,IMPC_XRY_066_001
gene_symbol,Kif24
parameter_name,Sacral processes
mouse_strain,C57BL
pvalue,0.7237907
analysis_id,83o8726a5h937w6
gene_accession_id,MGI:1918345
mouse_life_stage,Early adult
