gene_symbol,Frmpd1
pvalue,0.3529765
mouse_strain,C57BL
parameter_id,IMPC_HEM_001_001
parameter_name,White blood cell count
mouse_life_stage,Late adult
analysis_id,0ex3j0u2111v1j4
gene_accession_id,MGI:2446274
