parameter_id,JAX_LDT_004_001
mouse_strain,C57BL
gene_accession_id,MGI:3045306
pvalue,0.9190256
gene_symbol,Exd1
parameter_name,Dark side time spent
mouse_life_stage,Early adult
analysis_id,76s344d6it80539
