parameter_id,M-G-P_025_001_030
pvalue,0.1220212
mouse_life_stage,E9.5
gene_symbol,Cdin1
mouse_strain,C57BL
parameter_name,Magnesium
analysis_id,2km3b4l5bgn4654
gene_accession_id,MGI:3026886
