mouse_life_stage,Middle aged adult
Parameter_name,Skull shape
pvalue,0.9433263
Mouse_strain,C57BL
gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
Parameter_id,IMPC_XRY_001_001
Analysis_id,95e400ex1190fas
