parameter_id,JAXLA_CSD_041_002
pvalue,0.4980287
parameter_name,Hindpaw - size
mouse_life_stage,Early adult
analysis_id,w2x8413k7eaw9oj
gene_symbol,Ola1
gene_accession_id,MGI:1914309
mouse_strain,C57BL
