parameter_id,MGP_IMM_027_001
analysis_id,0j640nji0kx9zjn
mouse_life_stage,Early adult
parameter_name,Resting CD4- NKT cells - % of CD4- NKT cells
pvalue,0.5051042
gene_symbol,Sla2
gene_accession_id,MGI:1925049
mouse_strain,C57BL
