parameter_id,IMPC_EYE_007_001
gene_accession_id,MGI:88328
parameter_name,Cornea
mouse_life_stage,Early adult
gene_symbol,Tnfsf8
pvalue,0.8417949
analysis_id,ys2qray75357kp0
mouse_strain,C57BL
