parameter_id,IMPC_XRY_023_001
pvalue,0.1134251
mouse_strain,C57BL
parameter_name,Ulna
gene_symbol,AU040320
analysis_id,762kd9n1gg4dp35
gene_accession_id,MGI:2140475
mouse_life_stage,Late adult
