parameter_id,MGP_MLN_064_001
analysis_id,f6xvfgnk607c777
gene_symbol,Alkbh3
mouse_strain,C57BL
pvalue,0.3078776
parameter_name,Total CD4+ T cells - % of CD45+
mouse_life_stage,Early adult
gene_accession_id,MGI:1916363
