parameter_id,IMPC_IMM_052_001
analysis_id,f0b97d4423a05x1
pvalue,0.3896815
gene_symbol,Gja10
mouse_strain,C57BL
gene_accession_id,MGI:1339969
parameter_name,Eosinophils
mouse_life_stage,Early adult
