mouse_life_stage,Late adult
mouse_strain,C57BL
pvalue,0.4810119
gene_symbol,Snap23
gene_accession_id,MGI:109356
parameter_id,IMPC_GRS_011_001
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
analysis_id,0rvkh71m7u1918c
