mouse_life_stage,E12.5
mouse_strain,C57BL
analysis_id,d76489te67mld2n
gene_accession_id,MGI:1917810
pvalue,0.7291373
gene_symbol,Wars2
parameter_id,M-G-P_020_001_001
parameter_name,Body Weight
