mouse_life_stage,Late adult
gene_symbol,Lpgat1
analysis_id,5658i4s95sqonj7
mouse_strain,C57BL
gene_accession_id,MGI:2446186
pvalue,0.4048415
parameter_id,HRWLLA_CBC_014_001
parameter_name,Alkaline phosphatase
