mouse_strain,129SV
mouse_life_stage,Early adult
pvalue,0.7497167
parameter_id,ESLIM_011_001_010
gene_symbol,Ddx27
analysis_id,ly5668j4fc78629
parameter_name,PP4 + pulse startle magnitude
gene_accession_id,MGI:2385884
