mouse_life_stage,Early adult
pvalue,0.2712376
mouse_strain,C57BL
gene_accession_id,MGI:1931749
analysis_id,6o98hygxxk641z9
gene_symbol,Pum1
parameter_name,Lens Opacity
parameter_id,UCDLA_EYE_017_001
